frame,z,y,x,z_um,y_um,x_um,tree_id,track_id
74,25,146,64,40.625,59.3125,26.0,1001,1344
74,33,153,74,53.625,62.15625,30.0625,947,1235
74,11,68,59,17.875,27.625,23.96875,1095,1445
74,45,196,96,73.125,79.625,39.0,1114,1474
74,35,188,87,56.875,76.375,35.34375,889,1166
74,46,182,112,74.75,73.9375,45.5,753,1015
74,17,94,63,27.625,38.1875,25.59375,1063,1402
74,38,100,114,61.75,40.625,46.3125,784,1046
74,53,230,122,86.125,93.4375,49.5625,787,1049
74,35,243,64,56.875,98.71875,26.0,764,1026
74,50,38,183,81.25,15.4375,74.34375,863,1134
74,58,91,188,94.25,36.96875,76.375,762,1449
74,21,250,29,34.125,101.5625,11.78125,968,1273
74,50,89,159,81.25,36.15625,64.59375,726,1364
74,55,103,169,89.375,41.84375,68.65625,756,1018
74,48,189,129,78.0,76.78125,52.40625,763,1025
74,38,155,85,61.75,62.96875,34.53125,1065,1433
74,44,38,170,71.5,15.4375,69.0625,865,1137
74,16,213,22,26.0,86.53125,8.9375,1036,1365
74,50,243,119,81.25,98.71875,48.34375,774,1036
74,52,139,155,84.5,56.46875,62.96875,800,1063
74,58,117,172,94.25,47.53125,69.875,751,1252
74,25,181,53,40.625,73.53125,21.53125,997,1345
74,47,212,111,76.375,86.125,45.09375,776,1038
74,42,240,86,68.25,97.5,34.9375,1010,1326
74,29,72,97,47.125,29.25,39.40625,923,1256
74,13,120,44,21.125,48.75,17.875,1078,1421
74,47,47,167,76.375,19.09375,67.84375,804,1067
74,21,118,62,34.125,47.9375,25.1875,1038,1417
74,34,177,68,55.25,71.90625,27.625,888,1330
74,26,112,77,42.25,45.5,31.28125,998,1312
74,7,167,13,11.375,67.84375,5.28125,1115,1475
74,22,63,88,35.75,25.59375,35.75,987,1346
74,47,101,144,76.375,41.03125,58.5,798,1061
74,19,232,27,30.875,94.25,10.96875,1011,1327
74,46,128,129,74.75,52.0,52.40625,619,1237
74,53,17,219,86.125,6.90625,88.96875,958,1418
74,17,154,44,27.625,62.5625,17.875,1064,1403
74,54,199,135,87.75,80.84375,54.84375,789,1051
74,57,130,161,92.625,52.8125,65.40625,818,1489
74,55,216,143,89.375,87.75,58.09375,985,1293
74,20,177,41,32.5,71.90625,16.65625,1041,1388
74,37,62,132,60.125,25.1875,53.625,890,1294
74,37,81,118,60.125,32.90625,47.9375,864,1434
74,8,43,66,13.0,17.46875,26.8125,1116,1476
74,50,84,174,81.25,34.125,70.6875,532,692
74,53,10,201,86.125,4.0625,81.65625,958,1419
74,51,37,202,82.875,15.03125,82.0625,948,1377
74,30,105,86,48.75,42.65625,34.9375,949,1239
74,42,77,130,68.25,31.28125,52.8125,910,1192
74,10,151,27,16.25,61.34375,10.96875,1117,1478
74,57,151,159,92.625,61.34375,64.59375,1047,1386
74,47,245,100,76.375,99.53125,40.625,1123,1490
74,20,78,75,32.5,31.6875,30.46875,1067,1407
74,47,143,124,76.375,58.09375,50.375,811,1075
74,54,65,178,87.75,26.40625,72.3125,786,1048
74,46,165,115,74.75,67.03125,46.71875,807,1238
74,20,199,35,32.5,80.84375,14.21875,997,1351
74,11,248,34,17.875,100.75,13.8125,1089,1438
74,51,54,190,82.875,21.9375,77.1875,1101,1460
74,11,84,54,17.875,34.125,21.9375,1090,1439
74,36,134,91,58.5,54.4375,36.96875,817,1135
74,14,249,10,22.75,101.15625,4.0625,1077,1420
74,41,54,146,66.625,21.9375,59.3125,870,1171
74,56,137,173,91.0,55.65625,70.28125,818,1491
74,36,170,88,58.5,69.0625,35.75,888,1329
74,37,120,103,60.125,48.75,41.84375,866,1295
74,32,49,119,52.0,19.90625,48.34375,890,1296
74,35,17,137,56.875,6.90625,55.65625,1028,1480
74,45,12,193,73.125,4.875,78.40625,948,1379
74,25,231,47,40.625,93.84375,19.09375,951,1263
74,8,99,42,13.0,40.21875,17.0625,1102,1461
74,42,135,109,68.25,54.84375,44.28125,807,1241
74,40,166,104,65.0,67.4375,42.25,1065,1435
74,10,192,14,16.25,78.0,5.6875,1080,1423
74,26,132,71,42.25,53.625,28.84375,1001,1355
74,25,204,82,40.625,82.875,33.3125,938,1224
74,11,119,63,17.875,48.34375,25.59375,1081,1424
74,19,241,51,30.875,97.90625,20.71875,960,1262
74,23,163,54,37.375,66.21875,21.9375,1041,1389
74,26,49,100,42.25,19.90625,40.625,987,1354
74,47,28,237,76.375,11.375,96.28125,1013,1331
74,29,88,100,47.125,35.75,40.625,923,1264
74,58,212,188,94.25,86.125,76.375,828,1093
74,17,74,101,27.625,30.0625,41.03125,1027,1349
74,38,33,143,61.75,13.40625,58.09375,1040,1369
74,32,194,67,52.0,78.8125,27.21875,935,1258
74,54,36,228,87.75,14.625,92.625,1118,1479
74,29,10,129,47.125,4.0625,52.40625,1028,1477
74,8,124,30,13.0,50.375,12.1875,1119,1482
74,50,143,136,81.25,58.09375,55.25,1104,1464
74,44,111,130,71.5,45.09375,52.8125,1039,1368
74,5,7,104,8.125,2.84375,42.25,1124,1492
74,20,124,87,32.5,50.375,35.34375,964,1268
74,33,165,117,53.625,67.03125,47.53125,516,642
74,33,33,125,53.625,13.40625,50.78125,913,1248
74,42,147,161,68.25,59.71875,65.40625,684,931
74,24,146,96,39.0,59.3125,39.0,936,1221
74,18,46,84,29.25,18.6875,34.125,1105,1483
74,13,124,80,21.125,50.375,32.5,1069,1409
74,26,90,120,42.25,36.5625,48.75,954,1247
74,24,31,107,39.0,12.59375,43.46875,972,1278
74,28,19,114,45.5,7.71875,46.3125,1103,1463
74,49,123,185,79.625,49.96875,75.15625,608,1380
74,35,233,106,56.875,94.65625,43.0625,1071,1411
74,25,176,98,40.625,71.5,39.8125,884,1160
74,53,205,205,86.125,83.28125,83.28125,217,1428
74,50,179,193,81.25,72.71875,78.40625,217,1426
74,19,55,124,30.875,22.34375,50.375,986,1297
74,45,67,160,73.125,27.21875,65.0,1054,1392
74,24,38,137,39.0,15.4375,55.65625,975,1281
74,41,11,221,66.625,4.46875,89.78125,725,983
74,14,220,59,22.75,89.375,23.96875,1049,1452
74,52,167,140,84.5,67.84375,56.875,819,1083
74,51,192,176,82.875,78.0,71.5,1107,1467
74,10,85,82,16.25,34.53125,33.3125,1108,1468
74,19,172,70,30.875,69.875,28.4375,965,1269
74,8,234,41,13.0,95.0625,16.65625,1120,1484
74,31,212,97,50.375,86.125,39.40625,836,1101
74,14,151,67,22.75,61.34375,27.21875,1073,1413
74,43,182,166,69.875,73.9375,67.4375,841,1300
74,49,69,219,79.625,28.03125,88.96875,838,1103
74,8,189,50,13.0,76.78125,20.3125,1106,1466
74,30,28,171,48.75,11.375,69.46875,1072,1412
74,50,219,185,81.25,88.96875,75.15625,1125,1493
74,10,50,99,16.25,20.3125,40.21875,1091,1441
74,10,165,60,16.25,67.03125,24.375,1111,1471
74,37,69,170,60.125,28.03125,69.0625,833,1098
74,53,61,246,86.125,24.78125,99.9375,1068,1408
74,19,24,128,30.875,9.75,52.0,1017,1335
74,44,226,140,71.5,91.8125,56.875,1056,1487
74,37,134,141,60.125,54.4375,57.28125,826,1228
74,47,226,155,76.375,91.8125,62.96875,989,1302
74,39,165,142,63.375,67.03125,57.6875,826,1227
74,45,96,176,73.125,39.0,71.5,1126,1494
74,38,216,133,61.75,87.75,54.03125,1056,1488
74,55,96,237,89.375,39.0,96.28125,1093,1443
74,50,246,171,81.25,99.9375,69.46875,990,1304
74,36,107,149,58.5,43.46875,60.53125,851,1117
74,45,77,198,73.125,31.28125,80.4375,1050,1384
74,44,204,161,71.5,82.875,65.40625,1092,1442
74,47,137,184,76.375,55.65625,74.75,608,1381
74,5,33,97,8.125,13.40625,39.40625,1127,1495
74,40,117,150,65.0,47.53125,60.9375,1128,1496
74,53,120,211,86.125,48.75,85.71875,1004,1320
74,28,117,120,45.5,47.53125,48.75,900,1497
74,33,137,120,53.625,55.65625,48.75,1112,1472
74,6,141,46,9.75,57.28125,18.6875,1129,1498
74,55,157,208,89.375,63.78125,84.5,674,915
74,26,233,80,42.25,94.65625,32.5,873,1147
74,28,126,121,45.5,51.1875,49.15625,900,1499
74,13,215,77,21.125,87.34375,31.28125,1130,1500
74,33,27,224,53.625,10.96875,91.0,1024,1342
74,14,151,96,22.75,61.34375,39.0,1061,1399
74,23,149,134,37.375,60.53125,54.4375,1131,1501
75,41,217,83,66.625,88.15625,33.71875,769,1446
75,22,9,115,35.75,3.65625,46.71875,1086,1432
75,18,19,99,29.25,7.71875,40.21875,1062,1459
75,10,25,79,16.25,10.15625,32.09375,1100,1502
75,6,134,21,9.75,54.4375,8.53125,1119,1503
75,55,231,126,89.375,93.84375,51.1875,787,1049
75,19,95,66,30.875,38.59375,26.8125,1063,1402
75,26,214,50,42.25,86.9375,20.3125,951,1257
75,26,146,67,42.25,59.3125,27.21875,1001,1344
75,37,243,66,60.125,98.71875,26.8125,764,1026
75,42,196,108,68.25,79.625,43.875,757,1019
75,34,157,77,55.25,63.78125,31.28125,947,1235
75,48,185,115,78.0,75.15625,46.71875,753,1015
75,51,39,190,82.875,15.84375,77.1875,863,1134
75,58,188,153,94.25,76.375,62.15625,761,1023
75,42,15,168,68.25,6.09375,68.25,1076,1416
75,48,191,130,78.0,77.59375,52.8125,763,1025
75,14,227,11,22.75,92.21875,4.46875,1096,1447
75,56,102,172,91.0,41.4375,69.875,756,1018
75,46,36,177,74.75,14.625,71.90625,865,1137
75,51,244,122,82.875,99.125,49.5625,774,1036
75,13,70,62,21.125,28.4375,25.1875,1095,1445
75,46,197,99,74.75,80.03125,40.21875,1114,1474
75,51,86,163,82.875,34.9375,66.21875,726,1364
75,47,129,133,76.375,52.40625,54.03125,619,1237
75,36,190,91,58.5,77.1875,36.96875,889,1166
75,57,153,164,92.625,62.15625,66.625,1047,1386
75,22,119,65,35.75,48.34375,26.40625,1038,1417
75,52,137,157,84.5,55.65625,63.78125,800,1063
75,40,101,119,65.0,41.03125,48.34375,784,1046
75,52,35,206,84.5,14.21875,83.6875,948,1377
75,58,58,214,94.25,23.5625,86.9375,762,1448
75,17,212,25,27.625,86.125,10.15625,1036,1365
75,8,166,15,13.0,67.4375,6.09375,1115,1475
75,24,65,90,39.0,26.40625,36.5625,987,1346
75,49,47,173,79.625,19.09375,70.28125,804,1067
75,48,215,115,78.0,87.34375,46.71875,776,1038
75,27,114,79,43.875,46.3125,32.09375,998,1312
75,8,6,78,13.0,2.4375,31.6875,1132,1504
75,41,158,91,66.625,64.1875,36.96875,1065,1433
75,58,116,175,94.25,47.125,71.09375,751,1252
75,43,242,90,69.875,98.3125,36.5625,1010,1326
75,54,15,225,87.75,6.09375,91.40625,958,1418
75,51,212,122,82.875,86.125,49.5625,1133,1505
75,35,178,72,56.875,72.3125,29.25,888,1330
75,55,217,144,89.375,88.15625,58.5,985,1293
75,31,73,101,50.375,29.65625,41.03125,923,1256
75,48,100,148,78.0,40.625,60.125,798,1061
75,58,131,165,94.25,53.21875,67.03125,818,1489
75,27,181,59,43.875,73.53125,23.96875,997,1345
75,48,247,104,78.0,100.34375,42.25,1123,1490
75,21,230,33,34.125,93.4375,13.40625,1011,1327
75,51,84,180,82.875,34.125,73.125,532,692
75,38,61,136,61.75,24.78125,55.25,890,1294
75,15,119,50,24.375,48.34375,20.3125,1078,1421
75,57,138,176,92.625,56.0625,71.5,818,1491
75,55,66,184,89.375,26.8125,74.75,786,1048
75,38,82,122,61.75,33.3125,49.5625,864,1434
75,18,151,47,29.25,61.34375,19.09375,1064,1403
75,5,23,67,8.125,9.34375,27.21875,1100,1506
75,52,54,194,84.5,21.9375,78.8125,1101,1460
75,21,80,77,34.125,32.5,31.28125,1067,1407
75,48,142,127,78.0,57.6875,51.59375,811,1075
75,21,179,45,34.125,72.71875,18.28125,1041,1388
75,36,17,141,58.5,6.90625,57.28125,1028,1507
75,55,5,207,89.375,2.03125,84.09375,958,1419
75,43,78,134,69.875,31.6875,54.4375,910,1192
75,33,51,122,53.625,20.71875,49.5625,890,1296
75,12,149,30,19.5,60.53125,12.1875,1117,1478
75,15,249,13,24.375,101.15625,5.28125,1077,1420
75,34,9,148,55.25,3.65625,60.125,1028,1508
75,32,107,91,52.0,43.46875,36.96875,949,1239
75,12,83,56,19.5,33.71875,22.75,1090,1439
75,9,46,69,14.625,18.6875,28.03125,1116,1476
75,21,198,37,34.125,80.4375,15.03125,997,1351
75,38,171,93,61.75,69.46875,37.78125,888,1329
75,17,77,101,27.625,31.28125,41.03125,1027,1349
75,49,164,123,79.625,66.625,49.96875,807,1238
75,38,139,97,61.75,56.46875,39.40625,817,1135
75,42,54,151,68.25,21.9375,61.34375,870,1171
75,39,121,106,63.375,49.15625,43.0625,866,1295
75,10,100,46,16.25,40.625,18.6875,1102,1461
75,41,170,106,66.625,69.0625,43.0625,1065,1435
75,47,12,200,76.375,4.875,81.25,948,1379
75,9,122,32,14.625,49.5625,13.0,1119,1509
75,43,137,112,69.875,55.65625,45.5,807,1241
75,26,229,51,42.25,93.03125,20.71875,951,1263
75,12,115,67,19.5,46.71875,27.21875,1081,1424
75,24,162,57,39.0,65.8125,23.15625,1041,1389
75,28,135,75,45.5,54.84375,30.46875,1001,1355
75,25,203,84,40.625,82.46875,34.125,938,1224
75,11,191,16,17.875,77.59375,6.5,1080,1423
75,33,194,71,53.625,78.8125,28.84375,935,1258
75,27,51,106,43.875,20.71875,43.0625,987,1354
75,30,89,102,48.75,36.15625,41.4375,923,1264
75,27,93,121,43.875,37.78125,49.15625,954,1247
75,34,36,127,55.25,14.625,51.59375,913,1248
75,25,148,97,40.625,60.125,39.40625,936,1221
75,21,125,88,34.125,50.78125,35.75,964,1268
75,43,148,161,69.875,60.125,65.40625,684,931
75,45,112,136,73.125,45.5,55.25,1039,1368
75,20,243,54,32.5,98.71875,21.9375,960,1262
75,51,142,141,82.875,57.6875,57.28125,1104,1464
75,14,124,81,22.75,50.375,32.90625,1069,1409
75,39,34,149,63.375,13.8125,60.53125,1040,1369
75,54,35,231,87.75,14.21875,93.84375,1118,1479
75,48,30,240,78.0,12.1875,97.5,1013,1331
75,56,82,206,91.0,33.3125,83.6875,1134,1510
75,29,18,118,47.125,7.3125,47.9375,1103,1463
75,34,165,118,55.25,67.03125,47.9375,516,642
75,50,122,187,81.25,49.5625,75.96875,608,1380
75,16,61,74,26.0,24.78125,30.0625,1135,1511
75,19,45,87,30.875,18.28125,35.34375,1105,1483
75,6,7,105,9.75,2.84375,42.65625,1124,1492
75,26,33,112,42.25,13.40625,45.5,972,1278
75,15,221,64,24.375,89.78125,26.0,1049,1452
75,20,56,125,32.5,22.75,50.78125,986,1297
75,46,66,166,74.75,26.8125,67.4375,1054,1392
75,36,234,109,58.5,95.0625,44.28125,1071,1411
75,15,149,70,24.375,60.53125,28.4375,1073,1413
75,54,204,109,87.75,82.875,44.28125,1136,1512
75,16,7,134,26.0,2.84375,54.4375,1137,1513
75,39,217,115,63.375,88.15625,46.71875,1138,1514
75,50,179,196,81.25,72.71875,79.625,217,1426
75,54,170,148,87.75,69.0625,60.125,819,1083
75,11,83,84,17.875,33.71875,34.125,1108,1468
75,27,175,101,43.875,71.09375,41.03125,884,1160
75,52,189,178,84.5,76.78125,72.3125,1107,1467
75,56,249,195,91.0,101.15625,79.21875,1139,1515
75,10,234,46,16.25,95.0625,18.6875,1120,1484
75,25,36,142,40.625,14.625,57.6875,975,1281
75,8,195,53,13.0,79.21875,21.53125,1106,1466
75,43,182,167,69.875,73.9375,67.84375,841,1300
75,51,220,187,82.875,89.375,75.96875,1125,1493
75,19,176,70,30.875,71.5,28.4375,965,1269
75,11,168,61,17.875,68.25,24.78125,1111,1471
75,12,51,101,19.5,20.71875,41.03125,1091,1441
75,48,68,222,78.0,27.625,90.1875,838,1103
75,58,136,235,94.25,55.25,95.46875,1140,1516
75,41,9,226,66.625,3.65625,91.8125,725,983
75,30,25,174,48.75,10.15625,70.6875,1072,1412
75,21,21,131,34.125,8.53125,53.21875,1017,1335
75,40,163,142,65.0,66.21875,57.6875,826,1227
75,32,211,100,52.0,85.71875,40.625,836,1101
75,54,61,249,87.75,24.78125,101.15625,1068,1408
75,39,69,176,63.375,28.03125,71.5,833,1098
75,5,165,46,8.125,67.03125,18.6875,1141,1517
75,39,216,135,63.375,87.75,54.84375,1056,1488
75,55,94,241,89.375,38.1875,97.90625,1093,1443
75,51,244,170,82.875,99.125,69.0625,990,1304
75,29,119,122,47.125,48.34375,49.5625,900,1497
75,48,137,184,78.0,55.65625,74.75,608,1381
75,38,108,156,61.75,43.875,63.375,851,1117
75,55,151,212,89.375,61.34375,86.125,674,915
75,44,210,163,71.5,85.3125,66.21875,1092,1442
75,45,75,201,73.125,30.46875,81.65625,1050,1384
75,38,135,145,61.75,54.84375,58.90625,826,1228
75,47,228,158,76.375,92.625,64.1875,989,1302
75,8,144,49,13.0,58.5,19.90625,1129,1498
75,54,123,213,87.75,49.96875,86.53125,1004,1320
75,34,136,125,55.25,55.25,50.78125,1112,1472
75,6,32,100,9.75,13.0,40.625,1127,1495
75,14,216,80,22.75,87.75,32.5,1130,1500
75,26,238,80,42.25,96.6875,32.5,873,1147
75,42,119,153,68.25,48.34375,62.15625,1128,1496
75,43,145,218,69.875,58.90625,88.5625,1142,1518
75,33,27,225,53.625,10.96875,91.40625,1024,1342
75,23,148,133,37.375,60.125,54.03125,1131,1501
75,55,212,248,89.375,86.125,100.75,1143,1519
76,7,135,23,11.375,54.84375,9.34375,1119,1503
76,22,10,112,35.75,4.0625,45.5,1086,1432
76,19,20,100,30.875,8.125,40.625,1062,1459
76,43,198,108,69.875,80.4375,43.875,757,1019
76,49,195,131,79.625,79.21875,53.21875,763,1025
76,27,215,50,43.875,87.34375,20.3125,951,1257
76,12,27,80,19.5,10.96875,32.5,1100,1502
76,27,148,68,43.875,60.125,27.625,1001,1344
76,52,39,193,84.5,15.84375,78.40625,863,1134
76,37,191,91,60.125,77.59375,36.96875,889,1166
76,55,231,128,89.375,93.84375,52.0,787,1049
76,56,102,172,91.0,41.4375,69.875,756,1018
76,35,159,79,56.875,64.59375,32.09375,947,1235
76,53,33,206,86.125,13.40625,83.6875,948,1377
76,20,98,67,32.5,39.8125,27.21875,1063,1402
76,52,88,166,84.5,35.75,67.4375,726,1364
76,52,244,123,84.5,99.125,49.96875,774,1036
76,47,131,134,76.375,53.21875,54.4375,619,1237
76,46,32,179,74.75,13.0,72.71875,865,1137
76,14,71,62,22.75,28.84375,25.1875,1095,1445
76,42,211,86,68.25,85.71875,34.9375,769,1520
76,58,153,167,94.25,62.15625,67.84375,1047,1386
76,9,6,78,14.625,2.4375,31.6875,1132,1504
76,56,199,142,91.0,80.84375,57.6875,1144,1521
76,49,188,117,79.625,76.375,47.53125,753,1015
76,37,244,66,60.125,99.125,26.8125,764,1026
76,23,120,66,37.375,48.75,26.8125,1038,1417
76,9,166,16,14.625,67.4375,6.5,1115,1475
76,18,212,27,29.25,86.125,10.96875,1036,1365
76,49,215,118,79.625,87.34375,47.9375,776,1038
76,52,212,124,84.5,86.125,50.375,1133,1505
76,41,103,120,66.625,41.84375,48.75,784,1046
76,24,65,90,39.0,26.40625,36.5625,987,1346
76,44,14,169,71.5,5.6875,68.65625,1076,1416
76,42,160,93,68.25,65.0,37.78125,1065,1433
76,36,182,71,58.5,73.9375,28.84375,888,1330
76,55,14,225,89.375,5.6875,91.40625,958,1418
76,50,46,175,81.25,18.6875,71.09375,804,1067
76,32,73,102,52.0,29.65625,41.4375,923,1256
76,20,150,48,32.5,60.9375,19.5,1064,1403
76,28,117,79,45.5,47.53125,32.09375,998,1312
76,5,59,51,8.125,23.96875,20.71875,1145,1522
76,15,228,12,24.375,92.625,4.875,1096,1447
76,42,227,86,68.25,92.21875,34.9375,769,1523
76,52,136,157,84.5,55.25,63.78125,800,1063
76,48,98,149,78.0,39.8125,60.53125,798,1061
76,56,217,147,91.0,88.15625,59.71875,985,1293
76,53,55,195,86.125,22.34375,79.21875,1101,1460
76,44,245,92,71.5,99.53125,37.375,1010,1326
76,21,231,34,34.125,93.84375,13.8125,1011,1327
76,28,181,58,45.5,73.53125,23.5625,997,1345
76,49,144,126,79.625,58.5,51.1875,811,1075
76,43,79,135,69.875,32.09375,54.84375,910,1192
76,39,63,137,63.375,25.59375,55.65625,890,1294
76,22,82,78,35.75,33.3125,31.6875,1067,1407
76,56,67,185,91.0,27.21875,75.15625,786,1048
76,49,249,105,79.625,101.15625,42.65625,1123,1490
76,39,83,123,63.375,33.71875,49.96875,864,1434
76,5,85,37,8.125,34.53125,15.03125,1146,1524
76,10,47,68,16.25,19.09375,27.625,1116,1476
76,57,134,177,92.625,54.4375,71.90625,818,1491
76,6,23,67,9.75,9.34375,27.21875,1100,1506
76,16,250,13,26.0,101.5625,5.28125,1077,1420
76,34,52,124,55.25,21.125,50.375,890,1296
76,16,119,51,26.0,48.34375,20.71875,1078,1421
76,52,83,181,84.5,33.71875,73.53125,532,692
76,13,150,31,21.125,60.9375,12.59375,1117,1478
76,22,176,45,35.75,71.5,18.28125,1041,1388
76,37,17,141,60.125,6.90625,57.28125,1028,1507
76,35,9,148,56.875,3.65625,60.125,1028,1508
76,47,12,199,76.375,4.875,80.84375,948,1379
76,13,83,56,21.125,33.71875,22.75,1090,1439
76,44,139,114,71.5,56.46875,46.3125,807,1241
76,43,53,154,69.875,21.53125,62.5625,870,1171
76,49,167,122,79.625,67.84375,49.5625,807,1238
76,33,110,91,53.625,44.6875,36.96875,949,1239
76,10,123,34,16.25,49.96875,13.8125,1119,1509
76,43,172,107,69.875,69.875,43.46875,1065,1435
76,39,172,96,63.375,69.875,39.0,888,1329
76,18,76,101,29.25,30.875,41.03125,1027,1349
76,27,229,53,43.875,93.03125,21.53125,951,1263
76,12,112,68,19.5,45.5,27.625,1081,1424
76,26,205,87,42.25,83.28125,35.34375,938,1224
76,12,100,47,19.5,40.625,19.09375,1102,1461
76,51,16,209,82.875,6.5,84.90625,1147,1525
76,40,122,108,65.0,49.5625,43.875,866,1295
76,37,226,73,60.125,91.8125,29.65625,1148,1526
76,11,190,17,17.875,77.1875,6.90625,1080,1423
76,22,200,37,35.75,81.25,15.03125,997,1351
76,26,162,59,42.25,65.8125,23.96875,1041,1389
76,34,200,73,55.25,81.25,29.65625,935,1258
76,39,140,99,63.375,56.875,40.21875,817,1135
76,26,148,98,42.25,60.125,39.8125,936,1221
76,31,90,103,50.375,36.5625,41.84375,923,1264
76,27,53,107,43.875,21.53125,43.46875,987,1354
76,58,214,191,94.25,86.9375,77.59375,1149,1527
76,29,137,77,47.125,55.65625,31.28125,1001,1355
76,35,37,129,56.875,15.03125,52.40625,913,1248
76,46,113,137,74.75,45.90625,55.65625,1039,1368
76,54,33,231,87.75,13.40625,93.84375,1118,1479
76,39,35,148,63.375,14.21875,60.125,1040,1369
76,14,122,81,22.75,49.5625,32.90625,1069,1409
76,30,20,120,48.75,8.125,48.75,1103,1463
76,17,63,75,27.625,25.59375,30.46875,1135,1511
76,20,48,88,32.5,19.5,35.75,1105,1483
76,27,35,114,43.875,14.21875,46.3125,972,1278
76,43,148,160,69.875,60.125,65.0,684,931
76,7,8,105,11.375,3.25,42.65625,1124,1492
76,21,56,125,34.125,22.75,50.78125,986,1297
76,22,127,89,35.75,51.59375,36.15625,964,1268
76,53,197,208,86.125,80.03125,84.5,1150,1528
76,34,169,118,55.25,68.65625,47.9375,516,642
76,51,142,142,82.875,57.6875,57.6875,1104,1464
76,42,11,222,68.25,4.46875,90.1875,725,983
76,49,122,186,79.625,49.5625,75.5625,608,1380
76,54,167,149,87.75,67.84375,60.53125,819,1083
76,12,82,85,19.5,33.3125,34.53125,1108,1468
76,16,10,133,26.0,4.0625,54.03125,1137,1513
76,15,148,68,24.375,60.125,27.625,1073,1413
76,9,196,52,14.625,79.625,21.125,1106,1466
76,27,93,120,43.875,37.78125,48.75,954,1247
76,36,235,109,58.5,95.46875,44.28125,1071,1411
76,27,176,100,43.875,71.5,40.625,884,1160
76,47,65,168,76.375,26.40625,68.25,1054,1392
76,40,220,118,65.0,89.375,47.9375,1138,1514
76,25,35,142,40.625,14.21875,57.6875,975,1281
76,16,226,65,26.0,91.8125,26.40625,1049,1452
76,12,175,58,19.5,71.09375,23.5625,1111,1471
76,12,51,101,19.5,20.71875,41.03125,1091,1441
76,50,177,197,81.25,71.90625,80.03125,217,1426
76,20,178,71,32.5,72.3125,28.84375,965,1269
76,5,206,35,8.125,83.6875,14.21875,1151,1529
76,21,23,129,34.125,9.34375,52.40625,1017,1335
76,54,206,173,87.75,83.6875,70.28125,1152,1530
76,44,218,140,71.5,88.5625,56.875,1153,1531
76,53,68,247,86.125,27.625,100.34375,1068,1408
76,43,182,166,69.875,73.9375,67.4375,841,1300
76,49,69,223,79.625,28.03125,90.59375,838,1103
76,30,24,172,48.75,9.75,69.875,1072,1412
76,51,186,177,82.875,75.5625,71.90625,1107,1467
76,58,134,234,94.25,54.4375,95.0625,1140,1516
76,51,245,170,82.875,99.53125,69.0625,990,1304
76,11,242,48,17.875,98.3125,19.5,1120,1484
76,21,205,72,34.125,83.28125,29.25,1154,1532
76,40,164,141,65.0,66.625,57.28125,826,1227
76,32,214,99,52.0,86.9375,40.21875,836,1101
76,39,110,158,63.375,44.6875,64.1875,851,1117
76,56,93,243,91.0,37.78125,98.71875,1093,1443
76,48,225,156,78.0,91.40625,63.375,989,1302
76,36,177,167,58.5,71.90625,67.84375,1155,1533
76,6,167,47,9.75,67.84375,19.09375,1141,1517
76,45,212,165,73.125,86.125,67.03125,1092,1442
76,47,139,183,76.375,56.46875,74.34375,608,1381
76,55,158,212,89.375,64.1875,86.125,674,915
76,50,220,222,81.25,89.375,90.1875,1156,1534
76,38,136,143,61.75,55.25,58.09375,826,1228
76,30,122,123,48.75,49.5625,49.96875,900,1497
76,38,69,172,61.75,28.03125,69.875,833,1098
76,45,77,200,73.125,31.28125,81.25,1050,1384
76,7,144,47,11.375,58.5,19.09375,1129,1498
76,53,120,215,86.125,48.75,87.34375,1004,1320
76,42,122,152,68.25,49.5625,61.75,1128,1496
76,14,218,79,22.75,88.5625,32.09375,1130,1500
76,34,138,125,55.25,56.0625,50.78125,1112,1472
76,27,237,81,43.875,96.28125,32.90625,873,1147
76,33,28,226,53.625,11.375,91.8125,1024,1342
76,24,149,134,39.0,60.53125,54.4375,1131,1501
76,5,27,129,8.125,10.96875,52.40625,1157,1535
76,43,144,219,69.875,58.5,88.96875,1142,1518
77,43,210,91,69.875,85.3125,36.96875,769,1520
77,8,140,25,13.0,56.875,10.15625,1119,1503
77,24,17,116,39.0,6.90625,47.125,1086,1432
77,21,26,100,34.125,10.5625,40.625,1062,1459
77,45,202,111,73.125,82.0625,45.09375,757,1019
77,14,34,81,22.75,13.8125,32.90625,1100,1502
77,28,220,53,45.5,89.375,21.53125,951,1257
77,43,240,88,69.875,97.5,35.75,1010,1326
77,36,165,82,58.5,67.03125,33.3125,947,1235
77,57,107,176,92.625,43.46875,71.5,756,1018
77,57,238,131,92.625,96.6875,53.21875,787,1049
77,22,104,71,35.75,42.25,28.84375,1063,1402
77,28,156,68,45.5,63.375,27.625,1001,1344
77,50,194,120,81.25,78.8125,48.75,753,1015
77,50,201,133,81.25,81.65625,54.03125,763,1025
77,52,46,198,84.5,18.6875,80.4375,863,1134
77,49,136,137,79.625,55.25,55.65625,619,1237
77,52,248,124,84.5,100.75,50.375,774,1036
77,15,78,63,24.375,31.6875,25.59375,1095,1445
77,19,217,28,30.875,88.15625,11.375,1036,1365
77,53,217,127,86.125,88.15625,51.59375,1133,1505
77,47,37,180,76.375,15.03125,73.125,865,1137
77,25,71,90,40.625,28.84375,36.5625,987,1346
77,53,36,208,86.125,14.625,84.5,948,1377
77,30,125,80,48.75,50.78125,32.5,998,1312
